Title,Text,Author
Atât de fragedă...,"Atât de fragedă, te-asameni
Cu floarea albă de cireş,
Şi ca un înger dintre oameni
În calea vieţii mele ieşi.
Abia atingi covorul moale,
Mătasa sună sub picior,
Şi de la creştet pân-în poale
Pluteşti ca visul de uşor.
Din încreţirea lungii rochii
Răsai ca marmura în loc -
S-atârnă sufletu-mi de ochii
Cei plini de lacrimi şi noroc.
O, vis ferice de iubire,
Mireasă blândă din poveşti,
Nu mai zâmbi! A ta zâmbire
Mi-arată cât de dulce eşti,
Cât poţi cu-a farmecului noapte
Să-ntuneci ochii mei pe veci,
Cu-a gurii tale calde şoapte,
Cu-mbrăţişări de braţe reci.
Deodată trece-o cugetare,
Un văl pe ochii tăi fierbinţi:
E-ntunecoasa renunţare,
E umbra dulcilor dorinţi.
Te duci, ş-am înţeles prea bine
Să nu mă ţin de pasul tău,
Pierdută vecinic pentru mine,
Mireasa sufletului meu!
Că te-am zărit e a mea vină
Şi vecinic n-o să mi-o mai iert,
Spăşi-voi visul de lumină
Tinzându-mi dreapta în deşert.
Ş-o să-mi răsai ca o icoană
A pururi verginei Marii,
Pe fruntea ta purtând coroană -
Unde te duci? Când o să vii?
",Mihai Eminescu
Când însuşi glasul,"Când însuşi glasul gândurilor tace,
Mă-ngână cântul unei dulci evlavii,
Atunci te chem; chemarea-mi asculta-vei?
Din neguri reci plutind te vei desface?
Puterea nopţii blând însenina-vei
Cu ochii mari şi purtători de pace?
Resai din umbra vremilor încoace
Ca să te văd venind ... ca-n vis, aşa vii!
Cobori încet... aproape, mai aproape,
Te pleacă iar zâmbind peste-a mea faţă,
A ta iubire c'um suspin arat-o,
Cu geana ta m-antinge pe pleope
Să simt fiorii stringerii în braţe,
Pe veci perduto, vecinic adorato!
",Mihai Eminescu
Când amintirile...,"Când amintirile-n trecut
Încearcă să mă cheme,
Pe drumul lung şi cunoscut
Mai trec din vreme-n vreme.
Deasupra casei tale ies
Şi azi aceleaşi stele,
Ce-au luminat atât de des
Înduioşării mele.
Şi peste arbori răsfiraţi
Răsare blânda lună,
Ce ne găsea îmbrăţişaţi
Şoptindu-ne-mpreună.
A noastre inimi îşi jurau
Credinţă pe toţi vecii,
Când pe cărări se scuturau
De floare liliecii.
Putut-au oare-atâta dor
În noapte să se stângă,
Când valurile de izvor
N-au încetat să plângă,
Când luna trece prin stejari
Urmând mereu în cale-şi,
Când ochii tăi, tot încă mari,
Se uită dulci şi galeşi?
",Mihai Eminescu
Ce te legeni?...,"- Ce te legeni, codrule,
Fără ploaie, fără vânt,
Cu crengile la pământ?
- De ce nu m-aş legăna,
Dacă trece vremea mea!
Ziua scade, noaptea creşte
Şi frunzişul mi-l răreşte.
Bate vântul frunza-n dungă -
Cântăreţii mi-i alungă;
Bate vântul dintr-o parte -
Iarna-i ici, vara-i departe.
Şi de ce să nu mă plec,
Dacă păsările trec!
Peste vârf de rămurele
Trec în stoluri rândurele,
Ducând gândurile mele
Şi norocul meu cu ele.
Şi se duc pe rând, pe rând,
Zarea lumii-ntunecând,
Şi se duc ca clipele,
Scuturând aripele,
Şi mă lasă pustiit,
Vestejit şi amorţit
Şi cu doru-mi singurel,
De mă-ngân numai cu el!
",Mihai Eminescu
Copii eram noi amândoi,"Copii eram noi amândoi,
Frate-meu şi cu mine.
Din coji de nucă car cu boi
Făceam şi înhămam la el 
Culbeci bătrâni cu coarne.
Şi el citea pe Robinson,
Mi-l povestea şi mie;
Eu zideam Turnul-Vavilon
Din cărţi de joc şi mai spuneam
Şi eu câte-o prostie.
Adesea la scăldat mergeam
În ochiul de pădure,
La balta mare ajungeam 
Şi l-al ei mijloc înotam
La insula cea verde.
Din lut acolo am zidit,
Din stuful des şi mare, 
Cetate mândră la privit,
Cu turnuri mari de tinichea,
Cu zid împreşurată.
Şi frate-meu ca împărat
Mi-a dat mie solie,
Să merg la broaşte nempăcat,
Să-i chem în bătălie -
Să vedem cine-i mai tare.
Şi împăratul broaştelor, 
C-un oacacŕ de fală,
Primi - poruncě ostirilor
Ca balta s-o răscoale.
Şi am pornit război.
Vai! multe broaşte noi am prins
- Îmi pare chiar pe rege -
Şi-n turnul negru le-am închis,
Din insula cea verde.
Spre sar-am făcut pace.
Şi drumul broaştelor le-am dat.
Săltau cu bucurie,
Îbalt-adânc s-au cufundat
Ca să nu mai revie.
Noi am pornit spre casă.
Atunci răsplata am cerut
Pentru a mele fapte -
Şi frate-meu m-a desemnat
De rege-n miazănoapte
Peste popoare-ndiane.
Motanul alb cel vistier,
Mânzac cel chior ministru -
Când de la el eu leafa-mi cer,
El miaună sinistru.
Cordial i-am strâns eu laba.
Şi împăratul milostiv
Mi-a dat şi de soţie,
Pe fiica lui cu râs lasciv
Şi ţapănă, nurlie,
Pe Tlantaqu-caputli.
Am mulţămit cu umil semn,
- Drept mantie-o prostire -
M-am dus l-amanta mea de lemn,
În sfânta mânăstire,
Într-un cotlonde sobă.
Şi ah! şi dragă-mi mai era!
Vorbeam blând cu dânsa,
Dară ea nu-mi răspundea
Şi de ciudă eu atunci
Am aruncat-o-n foc.
Şi pe şură ne primblam
Peste stuf şi paie
Şi pe munţi ne-nchipuiam.
Cu fiece bătaie
Mărsileam alături.
Şi pe cap mi se îmfla
Casca de hârtie.
O batistă într-un băţ.
Steag de bătălie.
Cântam: Trararah!
Ah! v-aţi dus visuri, v-aţi dus!
Mort e al meu frate.
Nimeni ochii-i n-a închis
În străinătate -
Poate-s deschişi şi-n groapă!
Dar ades într-al meu vis
Ochii mari albaştri
Luminează - un surâs
Din doi vineţi aştri
Sufletu-mi trezeşte.
Eu? Mai este inima-mi
Din copilărie?
. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .
Ah! îmi îmblă ades prin gând
O cântare veche.
Parcă-mi ţiuie-aiurind
Dulce în ureche:
Lume, lume şi iar lume!
",Mihai Eminescu
"Ce-ţi doresc eu ţie, dulce Românie","Ce-ţi doresc eu ţie, dulce Românie,
Ţara mea de glorii, ţara mea de dor?
Braţele nervoase, arma de tărie,
La trecutu-ţi mare, mare viitor!
Fiarbă vinu-n cupe, spumege pocalul,
Dacă fiii-ţi mândri aste le nutresc;
Căci rămâne stânca, deşi moare valul,
Dulce Românie, asta ţi-o doresc.
Vis de răzbunare negru ca mormântul
Spada ta de sânge duşman fumegând,
Şi deasupra idrei fluture cu vântul
Visul tău de glorii falnic triumfând,
Spună lumii large steaguri tricoloare,
Spună ce-i poporul mare, românesc,
Când s-aprinde sacru candida-i vâlvoare,
Dulce Românie, asta ţi-o doresc.
Îngerul iubirii, îngerul de pace,
Pe altarul Vestei tainic surâzând,
Ce pe Marte-n glorii să orbească-l face,
Când cu lampa-i zboară lumea luminând,
El pe sânu-ţi vergin încă să coboare,
Guste fericirea raiului ceresc,
Tu îl strânge-n braţe, tu îi fă altare,
Dulce Românie, asta ţi-o doresc.
Ce-ţi doresc eu ţie, dulce Românie,
Tânără mireasă, mamă cu amor!
Fiii tăi trăiască numai în frăţie
Ca a nopţii stele, ca a zilei zori,
Viaţa în vecie, glorii, bucurie,
Arme cu tărie, suflet românesc,
Vis de vitejie, fală şi mândrie,
Dulce Românie, asta ţi-o doresc!
",Mihai Eminescu
Ce e amorul?,"Ce e amorul? E un lung
Prilej pentru durere,
Căci mii de lacrimi nu-i ajung
Şi tot mai multe cere.
De-un semn în treacăt de la ea
El sufletul ţi-l leagă,
Încât să n-o mai poţi uita
Viaţa ta întreagă.
Dar încă de te-aşteaptă-n prag
În umbră de unghere,
De se-ntâlneşte drag cu drag
Cum inima ta cere:
Dispar şi ceruri şi pământ
Şi pieptul tău se bate,
Şi totu-atârnă de-un cuvânt
Şoptit pe jumătate.
Te urmăreşte săptămâni
Un pas făcut alene,
O dulce strângere de mâini,
Un tremurat de gene.
Te urmăresc luminători
Ca soarele şi luna,
Şi peste zi de-atâtea ori
Şi noaptea totdeauna.
Căci scris a fost ca viaţa ta
De doru-i să nu-ncapă,
Căci te-a cuprins asemenea
Lianelor din apă.
",Mihai Eminescu
Crăiasa din poveşti,"Neguri albe, strălucite
Naşte luna argintie,
Ea le scoate peste ape,
Le întinde pe câmpie;
S-adun flori în şezătoare
De painjen tort să rumpă,
Şi anină-n haina nopţii
Boabe mari de piatră scumpă.
Lângă lac, pe care norii
Au urzit o umbră fină,
Ruptă de mişcări de valuri
Ca de bulgări de lumină,
Dându-şi trestia-ntr-o parte,
Stă copila lin plecată,
Trandafiri aruncă roşii
Peste unda fermecată.
Ca să vad-un chip, se uită
Cum aleargă apa-n cercuri,
Căci vrăjit de mult e lacul
De-un cuvânt al sfintei Miercuri;
Ca să iasă chipu-n faţă,
Trandafiri aruncă tineri,
Căci vrăjiţi sunt trandafirii
De-un cuvânt al sfintei Vineri.
Ea se uită... Păru-i galben,
Faţa ei lucesc în lună,
Iar în ochii ei albaştri
Toate basmele s-adună.
",Mihai Eminescu
Criticilor mei,"Multe flori sunt, dar puţine
Rod în lume o să poarte,
Toate bat la poarta vieţii,
Dar se scutur multe moarte.
E uşor a scrie versuri
Când nimic nu ai a spune,
Înşirând cuvinte goale
Ce din coadă au să sune.
Dar când inima-ţi frământă
Doruri vii şi patimi multe,
Ş-a lor glasuri a ta minte
Stă pe toate să le-asculte,
Ca şi flori în poarta vieţii
Bat la porţile gândirii,
Toate cer intrare-n lume,
Cer veştmintele vorbirii.
Pentru-a tale proprii patimi,
Pentru propria-ţi viaţă,
Unde ai judecătorii,
Ne'nduraţii ochi de gheaţă?
Ah! atuncea ţi se pare
Că pe cap îţi cade cerul:
Unde vei găsi cuvântul
Ce exprimă adevărul?
Critici voi, cu flori deşerte,
Care roade n-aţi adus -
E uşor a scrie versuri
Când nimic nu ai de spus.
",Mihai Eminescu
Cu mâine zilele-ţi adaogi...,"Cu mâine zilele-ţi adaogi,
Cu ieri viaţa ta o scazi
Şi ai cu toate astea-n faţă
De-a pururi ziua cea de azi.
Când unul trece, altul vine
În astă lume a-l urma,
Precum când soarele apune
El şi răsare undeva.
Se pare cum că alte valuri
Cobor mereu pe-acelaşi vad,
Se pare cum că-i altă toamnă,
Ci-n veci aceleaşi frunze cad.
Naintea nopţii noastre umblă
Crăiasa dulcii dimineţi;
Chiar moartea însăşi e-o părere
Şi un vistiernic de vieţi.
Din orice clipă trecătoare
Ăst adevăr îl înţeleg,
Că sprijină vecia-ntreagă
Şi-nvârte universu-ntreg.
De-aceea zboare anu-acesta
Şi se cufunde în trecut,
Tu ai ş-acum comoara-ntreagă
Ce-n suflet pururi ai avut.
Cu mâine zilele-ţi adaogi,
Cu ieri viaţa ta o scazi,
Având cu toate astea-n faţă
De-a purure ziua de azi.
Priveliştile sclipitoare,
Ce-n repezi şiruri se diştern,
Repaosă nestrămutate
Sub raza gândului etern.
",Mihai Eminescu
Cugetările sărmanului Dionis,"Ah! garafa pântecoasă doar de sfeşnic mai e bună!
Şi mucoasa lumânare sfârâind săul şi-l arde.
Şi-n această sărăcie, te inspiră, cântă, barde -
Bani n-am mai văzut de-un secol, vin n-am mai băut de-o lună.
Un regat pentru-o ţigară, s-umplu norii de zăpadă
Cu himere!... Dar de unde? Scârţâie de vânt fereasta,
În pod miaună motanii - la curcani vânătă-i creasta
Şi cu pasuri melancolici meditând umblă-n ogradă.
Uh! ce frig... îmi văd suflarea, - şi căciula cea de oaie
Pe urechi am tras-o zdravăn - iar de coate nici că-mi pasă,
Ca ţiganul, care bagă degetul prin rara casă
De năvod - cu-a mele coate eu cerc vremea de se-nmoaie.
Cum nu sunt un şoarec, Doamne, - măcar totuşi are blană.
Mi-aş mânca cărţile mele - nici că mi-ar păsa de ger...
Mi-ar părea superbă, dulce o bucată din Homer,
Un palat, borta-n perete şi nevasta - o icoană.
Pe pereţi cu colb, pe podul cu lungi pânze de painjen
Roiesc ploşniţele roşii, de ţi-i drag să te-uiţi la ele!
Greu li-i de mindir de paie, şi apoi din biata-mi piele
Nici că au ce să mai sugă. - Într-un roi mai de un stânjen
Au ieşit la promenadă - ce petrecere gentilă!
Ploşniţa ceea-i bătrână, cuvios în mers păşeşte;
Cela-i cavaler... e iute... oare ştie franţuzeşte?
Cea ce-ncunjură mulţimea i-o romantică copilă.
Bruh! mi-i frig. - Iată pe mână cum codeşte-un negru purec;
Să-mi moi degetul în gură - am să-l prind - ba las', săracul!
Pripăşit la vreo femeie, ştiu că ar vedea pe dracul,
Dară eu - ce-mi pasă mie - bietul ""ins!"" la ce să-l purec?
Şi motanul toarce-n sobă de blazat ce-i. - Măi motane,
Vino-ncoa să stăm de vorbă, unice amic şi ornic.
De-ar fi-n lume-un sat de mâţe, zău! că-n el te-aş pune vornic,
Ca să ştii şi tu odată boieria ce-i, sărmane!
Oare ce gândeşte hâtrul de stă ghem şi toarce-ntruna?
Ce idei se-nşiră dulce în mâţeasca-i fantazie?
Vreo cucoană cu-albă blană cu amoru-i îl îmbie,
Rendez-vous i-a dat în şură, ori în pod, în găvăună?
De-ar fi-n lume numai mâţe - tot poet aş fi? Totuna:
Mieunând în ode nalte, tragic miorlăind - un Garrick,
Ziua tologit în soare, pândind cozile de şoaric,
Noaptea-n pod, cerdac şi streşini heinizând duios la lună.
Filosof de-aş fi - simţirea-mi ar fi vecinic la aman!
În prelegeri populare idealele le apăr
Şi junimei generoase, domnişoarele ce scapăr,
Le arăt că lumea vis e - un vis sarbăd - de motan.
Sau ca popă colo-n templul, închinat fiinţei, care
După chip ş-asemănare a creat mâţescul neam,
Aş striga: o, motănime! motănime! Vai... Haram
De-al tău suflet, motănime, nepostind postul cel mare.
Ah! Sunt printre voi de-aceia care nu cred tabla legii,
Firea mai presus de fire, mintea mai presus de minte,
Ce destinul motănimei îl desfăşură-nainte!
Ah! atei, nu tem ei iadul ş-a lui Duhuri - liliecii?
Anathema sit! - Să-l scuipe oricare motan de treabă,
Nu vedeţi ce-nţelepciune e-n făptura voastră chiară?
O, motani fără de suflet! - La zgâriet el v-a dat gheară
Şi la tors v-a dat musteţe - vreţi să-l pipăiţi cu laba?
Ii! că în clondir se stinge căpeţelul de lumină!
Moşule, mergi de te culcă, nu vezi că s-a-ntunecat?
Să visăm favori şi aur, tu-n cotlon şi eu în pat.
De-aş putea să dorm încaltea. - Somn, a gândului odină,
O, acopere fiinţa-mi cu-a ta mută armonie,
Vino somn - ori vino moarte. Pentru mine e totuna:
De-oi petrece-ncă cu mâţe şi cu pureci şi cu luna,
Or de nu - cui ce-i aduce? - Poezie - sărăcie!
",Mihai Eminescu
"De câte ori, iubito...","De câte ori, iubito, de noi mi-aduc aminte,
Oceanul cel de gheaţă mi-apare înainte:
Pe bolta alburie o stea nu se arată,
Departe doară luna cea galbenă - o pată;
Iar peste mii de sloiuri de valuri repezite
O pasăre pluteşte cu aripi ostenite,
Pe când a ei pereche nainte tot s-a dus
C-un pâlc întreg de păsări, pierzându-se-n apus.
Aruncă pe-a ei urmă priviri suferitoare,
Nici rău nu-i pare-acuma, nici bine nu... ea moare,
Visându-se-ntr-o clipă cu anii înapoi.
. . . . . . . . . . . . . . . . . . .
Suntem tot mai departe deolaltă amândoi,
Din ce în ce mai singur mă-ntunec şi îngheţ,
Când tu te pierzi în zarea eternei dimineţi.
",Mihai Eminescu
De ce în al meu suflet,"De ce în al meu suflet
De ani eu moartea port,
De ce mi-e vorba sacă,
De ce mi-e ochiul mort?
De ce pustiu mi-e capul,
Viata într-un fel?
Şi tu... tu esti aceea
Ce mă întrebi astfel?
<font size=""-1"">1876</font>
",Mihai Eminescu
De-aş avea,"De-aş avea şi eu o floare
Mândră, dulce, răpitoare,
Ca şi florile din mai,
Fiice dulce-a unui plai,
Plai râzând cu iarbă verde,
Ce se leagănă, se pierde,
Undoind încetişor,
Şoptind şoapte de amor;
De-aş avea o floricică
Gingaşă şi tinerică,
Ca şi floarea crinului,
Alb ca neaua sânului,
Amalgam de-o roz-albie
Şi de una purpurie,
Cântând vesel şi uşor,
Şoptind şoapte de amor;
De-aş avea o porumbiţă
Cu chip alb de copiliţă,
Copiliţă blândişoară
Ca o zi de primăvară,
Câtu-ţi ţine ziuliţa
I-aş cânta doina, doiniţa,
I-aş cânta-o-ncetişor,
Şoptind şoapte de amor.
",Mihai Eminescu
De ce nu-mi vii?,"Vezi, rândunelele se duc,
Se scutur frunzele de nuc,
S-aşează bruma peste vii -
De ce nu-mi vii, de ce nu-mi vii?
O, vino iar în al meu braţ,
Să te privesc cu mult nesaţ,
Să razim dulce capul meu
De sânul tău, de sânul tău!
Ţi-aduci aminte cum pe-atunci
Când ne primblam prin văi şi lunci,
Te ridicam de subsuori
De-atâtea ori, de-atâtea ori?
În lumea asta sunt femei
Cu ochi ce izvorăsc scântei...
Dar, oricât ele sunt de sus,
Ca tine nu-s, ca tine nu-s!
Căci tu înseninezi mereu
Viaţa sufletului meu,
Mai mândră decât orice stea,
Iubita mea, iubita mea!
Târzie toamnă e acum,
Se scutur frunzele pe drum,
Şi lanurile sunt pustii...
De ce nu-mi vii, de ce nu-mi vii?
",Mihai Eminescu
De-or trece anii...,"De-or trece anii cum trecură,
Ea tot mai mult îmi va plăcé,
Pentru că-n toat-a ei făptură
E-un ""nu ştiu cum"" ş-un ""nu ştiu ce"".
M-a fermecat cu vro scânteie
Din clipa-n care ne văzum?
Deşi nu e decât femeie,
E totuşi altfel, ""nu ştiu cum"".
De-aceea una-mi este mie
De ar vorbi, de ar tăcé:
Dac-al ei glas e armonie,
E şi-n tăcere-i ""nu ştiu ce"".
Astfel robit de-aceeaşi jale
Petrec mereu acelaşi drum...
În taina farmecelor sale
E-un ""nu ştiu ce"" ş-un ""nu ştiu cum"".
",Mihai Eminescu
Departe sunt de tine...,"Departe sunt de tine şi singur lângă foc,
Petrec în minte viaţa-mi lipsită de noroc.
Optzeci de ani îmi pare în lume c-am trăit,
Că sunt bătrân ca iarna, că tu vei fi murit.
Aducerile-aminte pe suflet cad în picuri,
Redeşteptând în faţă-mi trecutele nimicuri;
Cu degetele-i vântul loveşte în fereşti,
Se toarce-n gându-mi firul duioaselor poveşti,
Ş-atuncea dinainte-mi prin ceaţă parcă treci,
Cu ochii mari în lacrimi, cu mâni subţiri şi reci;
Cu braţele-amândouă de gâtul meu te-anini
Şi parc-ai vrea a-mi spune ceva... apoi suspini...
Eu strâng la piept averea-mi de-amor şi frumuseţi,
În sarutări unim noi sărmanele vieţi...
O! glasul amintirii rămâie pururi mut,
Să uit pe veci norocul ce-o clipă l-am avut,
Să uit cum dup-o clipă din braţele-mi te-ai smult...
Voi fi bătrân şi singur, vei fi murit de mult!
",Mihai Eminescu
Despărţire,"Să cer un semn, iubito, spre-a nu te mai uita?
Te-aş cere doar pe tine, dar nu mai eşti a ta;
Nu floarea vestejită din părul tău bălai,
Căci singura mea rugă-i uitării să mă dai.
La ce simţirea crudă a stinsului noroc
Să nu se sting-asemeni, ci-n veci să stea pe loc?
Tot alte unde-i sună aceluiaşi pârău:
La ce statornicia părerilor de rău,
Când prin această lume să trecem ne e scris
Ca visul unei umbre şi umbra unui vis?
La ce de-acu-nainte tu grija mea s-o porţi?
La ce să măsuri anii ce zboară peste morţi?
Totuna-i dacă astăzi sau mâine o să mor,
Când voi să-mi piară urma în mintea tuturor,
Când voi să uiţi norocul visat de amândoi.
Trezindu-te, iubito, cu anii înapoi,
Să fie neagră umbra în care-oi fi pierit,
Ca şi când niciodată noi nu ne-am fi găsit,
Ca şi când anii mândri de dor ar fi deşerţi -
Că te-am iubit atâta putea-vei tu să ierţi?
Cu faţa spre perete, mă lasă prin străini,
Să-ngheţe sub pleoape a ochilor lumini,
Şi când se va întoarce pământul în pământ,
Au cine o să ştie de unde-s, cine sunt?
Cântări tânguitoare prin zidurile reci
Cerşi-vor pentru mine repaosul de veci;
Ci eu aş vrea ca unul, venind de mine-aproape,
Să-mi spuie al tău nume pe-nchisele-mi pleoape,
Apoi - de vor - m-arunce în margine de drum...
Tot îmi va fi mai bine ca-n ceasul de acum.
Din zare depărtată răsar-un stol de corbi,
Să-ntunece tot cerul pe ochii mei cei orbi,
Răsar-o vijelie din margini de pământ,
Dând pulberea-mi ţărânii şi inima-mi la vânt...
Ci tu rămâi în floare ca luna lui april,
Cu ochii mari şi umezi, cu zâmbet de copil,
Din cât eşti de copilă să-ntinereşti mereu,
Şi nu mai şti de mine, că nu m-oi şti nici eu.
",Mihai Eminescu
